Number of products to send: 100
Start Cost: 6574.895562574726
Initial population
36,54,87,59,75,86,12,24,17,60,89,67,4,41,80,70,49,0,32,14,74,72,21,47,50,77,27,3,65,81,97,85,38,79,58,92,34,23,7,18,51,96,22,33,82,1,55,6,68,45,53,35,8,63,93,20,94,30,71,76,13,26,39,64,69,10,91,84,98,56,42,5,52,40,57,2,90,88,61,83,37,78,31,25,29,11,66,43,48,15,19,95,73,62,16,9,44,28,46,99,10,10,53,27,
25,41,64,32,73,91,23,67,56,22,18,2,30,24,58,21,3,53,11,6,61,8,89,33,19,82,63,81,34,55,85,93,88,92,16,96,14,60,95,66,46,43,68,42,59,98,40,0,51,1,99,72,36,39,90,57,12,97,80,50,37,47,71,86,77,4,27,69,26,83,49,44,76,38,74,9,28,7,87,10,45,70,35,52,62,78,75,20,79,65,29,17,5,94,13,31,48,15,54,84,10,10,58,22,
1,11,55,62,25,54,9,2,16,46,51,71,93,48,63,36,87,64,52,23,80,76,85,5,33,56,72,35,30,98,88,7,19,20,38,59,99,94,43,82,4,39,65,47,83,91,78,97,31,66,42,37,86,73,84,34,6,69,81,17,95,18,67,40,14,90,0,21,57,60,32,75,28,50,24,70,3,89,53,68,12,77,22,8,58,10,49,29,13,15,27,96,61,45,74,44,92,79,26,41,10,10,52,28,
69,55,90,76,94,6,28,49,22,42,17,1,50,72,70,56,30,48,29,23,91,2,84,74,36,7,66,97,82,52,46,61,59,5,32,83,58,92,62,51,63,3,88,81,75,35,11,96,98,12,73,26,13,9,77,0,24,78,60,79,15,54,20,27,8,10,34,31,43,71,99,44,21,65,45,68,14,93,38,25,67,95,41,85,18,57,86,89,40,4,80,47,37,64,39,16,53,33,87,19,10,10,52,28,
86,59,71,24,49,69,20,39,84,75,34,4,96,31,85,76,77,30,62,27,64,61,47,3,45,79,50,90,13,93,87,68,56,48,33,57,38,29,14,92,8,9,95,11,25,23,98,88,73,55,19,65,15,94,28,43,12,6,99,17,1,42,78,97,37,32,67,41,70,35,21,80,2,81,53,44,22,10,51,52,89,7,40,18,74,66,5,82,63,58,26,83,0,60,46,72,16,36,91,54,10,10,49,31,
16,48,42,94,74,18,88,46,1,32,4,86,34,33,43,52,54,59,60,26,11,19,3,31,50,40,98,39,76,51,91,65,57,25,7,2,56,5,78,14,67,0,62,96,47,77,22,70,69,36,37,20,82,9,45,29,6,83,28,53,23,63,90,38,21,49,99,72,55,81,10,92,13,30,73,66,8,85,80,17,15,27,89,68,97,58,12,84,24,71,44,41,61,93,64,95,87,75,35,79,10,10,60,20,
1,7,43,70,85,45,27,95,72,5,29,48,93,98,19,23,82,55,4,26,37,56,31,62,15,8,86,99,32,42,39,60,94,38,16,14,78,89,33,75,90,3,73,64,9,18,20,51,83,0,77,46,92,54,74,6,12,59,17,81,91,34,49,40,80,52,21,22,88,28,35,96,30,97,44,68,53,66,87,25,63,69,10,61,76,65,57,71,2,41,47,67,13,50,24,11,58,84,36,79,10,10,58,22,
83,16,81,58,48,69,35,54,20,96,62,76,17,63,15,52,19,38,78,73,24,0,66,97,46,95,32,5,47,53,72,2,74,75,98,87,9,6,23,13,56,51,3,61,31,21,86,50,99,57,71,79,30,94,43,10,89,91,8,45,28,11,68,44,88,18,27,40,80,60,26,90,70,12,93,82,67,22,33,85,14,29,25,39,34,59,42,65,41,55,4,77,36,49,92,64,37,1,7,84,10,10,53,27,
45,31,61,27,49,9,85,80,74,17,93,12,24,5,59,97,98,75,69,68,48,95,47,91,2,76,82,78,56,10,11,42,0,16,8,64,44,30,13,70,43,28,84,87,57,50,89,79,32,65,63,73,6,39,38,35,58,26,19,3,36,71,22,53,55,1,83,90,60,81,51,62,54,37,86,15,72,14,66,41,46,23,7,4,21,29,96,34,52,94,40,33,77,18,25,92,20,99,88,67,10,10,52,28,
99,80,47,33,34,7,74,27,98,10,57,43,15,9,5,17,90,88,64,48,63,42,13,32,53,46,91,60,0,3,30,51,23,79,26,55,96,29,86,73,24,68,49,25,71,18,75,65,22,56,8,94,14,85,61,59,72,6,39,69,92,19,21,4,95,44,20,31,87,52,89,97,1,11,16,81,58,67,40,28,54,66,62,38,93,37,78,84,35,45,12,50,82,83,36,41,76,70,2,77,10,10,59,21,
59,16,13,19,28,74,50,40,44,58,80,18,53,5,36,90,21,45,94,66,1,85,33,49,27,54,22,71,91,23,6,87,15,41,51,7,52,75,93,99,39,0,68,56,98,24,92,78,86,81,11,38,46,96,2,55,30,62,76,20,42,35,8,83,73,14,89,63,43,10,95,57,29,60,31,17,34,26,12,4,79,25,47,61,88,82,37,3,84,65,9,72,64,32,70,97,67,48,77,69,10,10,53,27,
0,36,76,94,42,7,97,28,93,49,16,46,18,59,12,62,19,53,87,17,91,67,9,82,41,54,85,15,96,22,23,58,95,13,61,66,1,84,29,71,24,35,30,80,81,21,60,72,83,92,3,56,88,89,68,32,79,20,98,78,14,48,47,90,55,34,51,73,39,44,8,57,4,33,52,11,45,65,2,38,27,63,43,77,64,70,10,99,40,69,86,50,25,26,6,31,37,74,75,5,10,10,54,26,
15,57,73,4,82,39,41,55,58,47,50,49,32,16,70,22,11,68,85,74,56,97,13,10,45,93,90,95,40,60,51,91,52,27,25,5,17,72,81,64,42,36,76,18,96,6,75,80,9,83,65,69,26,84,86,34,54,77,59,7,88,33,14,71,87,89,24,44,37,46,29,48,31,38,43,3,35,1,78,19,99,12,67,61,8,30,66,79,28,0,20,62,63,21,98,2,53,94,23,92,10,10,56,24,
74,84,60,1,88,48,57,77,80,7,61,9,82,42,5,46,97,98,34,0,78,85,55,19,27,59,71,22,67,65,14,53,31,75,28,11,86,96,47,45,24,13,43,35,56,70,92,68,40,99,79,39,62,3,29,32,41,10,15,50,18,17,64,58,30,72,94,8,12,4,21,89,93,49,2,54,20,76,69,33,36,6,63,83,52,25,23,44,91,90,81,16,73,26,51,38,87,37,95,66,10,10,54,26,
58,18,36,97,71,3,31,23,11,59,66,32,25,13,73,1,57,77,49,46,94,37,81,86,56,48,43,2,0,39,34,75,19,12,61,51,76,80,63,47,90,14,27,24,74,38,54,50,41,65,30,87,15,26,52,28,72,55,93,60,22,67,45,40,89,99,82,29,70,78,64,42,8,53,79,44,4,88,92,83,21,96,69,33,10,9,62,95,91,16,5,6,68,84,98,20,17,35,7,85,10,10,62,18,
34,88,77,81,30,54,24,43,3,90,69,22,70,98,35,71,20,64,87,39,38,32,58,59,4,29,56,65,66,2,96,33,49,16,17,13,79,97,51,44,75,28,14,21,11,9,36,74,1,48,76,60,89,37,52,85,31,40,26,0,68,62,95,67,57,63,25,19,80,6,5,92,78,94,7,8,10,84,42,15,50,99,72,93,45,46,18,55,82,61,47,12,27,53,73,23,83,86,91,41,10,10,55,25,
30,27,41,79,11,76,0,90,55,58,63,65,14,52,8,85,83,72,59,36,9,78,21,77,64,22,40,28,13,60,94,44,43,2,42,12,20,37,54,86,1,32,88,92,68,7,81,38,4,31,5,29,53,10,39,34,75,25,87,96,51,62,45,69,98,56,95,47,50,19,61,93,66,15,48,3,99,73,26,91,89,18,57,74,23,17,67,71,80,97,82,70,49,16,6,84,46,35,24,33,10,10,58,22,
57,39,42,32,26,8,23,56,36,21,76,16,44,87,64,63,7,15,13,37,92,54,43,90,40,85,69,55,86,97,48,6,10,98,1,49,67,99,22,3,2,89,18,50,91,29,72,68,95,75,82,5,31,65,73,78,14,17,59,35,70,84,74,83,47,60,4,79,30,41,53,34,28,12,51,94,88,19,71,93,80,20,11,46,96,9,45,24,81,33,0,58,61,27,66,62,77,52,38,25,10,10,59,21,
3,32,89,33,56,52,60,12,87,29,21,85,28,79,51,45,83,59,19,69,65,31,73,38,80,58,76,48,71,39,53,27,82,78,54,47,93,40,18,13,15,84,99,44,34,57,55,64,26,6,94,81,0,67,23,74,70,62,95,10,88,36,72,97,22,25,1,7,35,49,77,68,50,96,46,42,37,91,8,9,63,4,11,17,2,30,24,43,90,20,66,16,75,41,5,98,61,14,86,92,10,10,57,23,
77,54,27,98,97,63,59,21,70,60,48,10,71,45,83,14,17,81,2,39,74,1,42,23,28,84,72,50,73,64,0,32,34,66,29,67,92,6,85,9,22,49,33,96,38,58,41,62,55,46,65,90,61,75,30,25,80,99,36,53,56,7,68,13,26,24,16,91,18,88,20,51,44,78,37,86,76,94,5,8,47,93,95,12,82,69,89,79,15,35,52,43,40,87,11,3,31,57,19,4,10,10,57,23,
42,29,7,86,73,67,47,23,36,30,94,89,17,81,4,97,11,13,74,63,56,34,5,44,52,71,87,95,92,15,62,22,24,18,12,9,14,59,26,19,39,70,50,58,77,79,27,8,66,75,78,80,98,31,51,20,28,84,43,49,72,68,46,83,45,55,0,16,1,69,76,40,64,96,37,21,82,32,54,10,3,85,53,38,25,2,91,6,33,61,60,65,48,35,99,41,90,57,93,88,10,10,50,30,
8,71,21,58,4,36,59,97,31,57,47,85,63,78,74,49,43,35,42,65,56,6,62,28,1,94,89,52,19,48,82,64,22,32,87,15,80,91,41,14,88,51,75,99,68,81,27,18,66,90,95,9,23,10,25,0,34,86,7,30,5,77,33,76,17,54,60,69,46,73,40,20,67,29,24,92,16,55,84,50,53,3,12,79,38,93,26,37,44,83,98,72,70,39,11,96,13,61,2,45,10,10,47,33,
24,82,35,26,12,45,84,72,1,15,50,19,46,42,77,67,71,16,80,32,85,64,56,44,11,95,22,18,43,54,83,20,94,27,31,10,99,86,21,48,0,13,65,30,23,98,87,41,63,4,57,17,75,74,91,88,9,79,37,62,39,6,7,59,8,97,29,60,90,40,36,73,78,55,33,3,28,34,49,70,66,14,58,5,69,96,61,81,51,38,53,68,89,2,93,25,76,47,52,92,10,10,57,23,
45,29,11,72,22,81,36,73,15,26,62,46,49,80,12,92,69,63,83,0,34,50,2,13,95,38,96,93,43,53,25,33,88,44,28,47,37,91,20,99,70,3,32,48,74,30,98,35,57,16,68,14,23,54,9,87,51,1,94,17,59,41,10,24,18,66,56,77,61,67,42,82,40,64,4,60,75,84,31,21,97,58,8,7,5,55,39,19,78,71,86,90,89,76,6,52,85,27,65,79,10,10,56,24,
70,34,54,40,82,49,59,98,25,91,88,73,12,66,11,77,69,39,83,50,2,80,76,6,74,29,21,0,68,27,56,48,57,26,46,85,1,87,44,15,22,45,94,75,95,14,16,79,47,7,93,35,43,20,28,36,96,97,62,64,3,53,30,72,41,5,32,23,90,71,84,9,55,42,60,17,8,65,37,24,51,52,63,33,38,78,4,13,19,10,89,31,18,58,86,92,99,67,81,61,10,10,54,26,
62,36,84,60,5,93,66,73,31,7,77,34,57,64,99,94,6,2,24,68,51,17,89,97,59,90,16,10,41,13,25,95,3,29,33,4,82,70,91,47,43,8,79,65,49,11,19,23,76,74,27,87,69,18,44,20,21,54,61,45,83,48,14,75,67,50,1,22,52,86,55,98,96,30,32,15,53,0,35,42,78,63,58,71,39,12,9,81,40,26,85,92,37,38,56,28,46,80,88,72,10,10,58,22,
42,39,15,24,77,47,90,2,5,74,35,86,99,79,64,88,8,53,0,91,48,58,32,93,25,23,55,72,71,84,66,50,27,18,89,31,6,96,73,41,34,54,70,40,97,7,85,12,68,92,76,26,98,46,49,83,95,10,9,1,94,11,80,20,65,82,28,36,57,3,13,45,61,19,33,16,75,38,22,43,69,30,60,14,21,87,62,63,51,29,59,56,81,37,78,4,52,44,67,17,10,10,55,25,
89,69,66,15,59,20,57,12,79,17,68,36,93,44,48,14,42,26,21,80,7,99,74,33,85,40,13,8,64,71,31,28,96,95,65,39,52,11,54,41,25,82,86,87,30,55,53,51,32,38,76,47,83,29,97,84,92,19,46,0,77,73,16,45,81,98,18,63,91,3,70,6,9,49,90,10,24,50,56,94,35,43,78,88,61,37,1,4,75,27,23,22,34,62,67,2,72,60,58,5,10,10,51,29,
13,84,94,65,44,73,6,63,31,26,72,61,0,15,25,99,42,96,23,46,54,91,5,68,55,27,53,82,4,74,90,24,66,33,80,78,2,21,10,62,93,47,83,51,20,86,89,34,8,52,1,3,95,18,92,64,85,7,12,29,38,50,58,97,19,45,67,35,60,81,43,39,70,30,59,48,49,11,9,17,57,41,88,87,56,14,16,71,77,75,76,36,40,22,37,98,28,79,32,69,10,10,55,25,
35,31,18,67,21,70,80,47,69,59,27,28,17,60,8,56,16,1,82,84,42,10,9,41,19,5,81,3,30,62,85,91,88,98,94,12,63,93,25,97,89,51,46,40,6,32,50,45,26,39,15,49,48,11,79,66,76,7,55,83,4,34,37,0,72,52,24,22,38,44,43,33,92,75,64,68,65,53,29,77,71,78,96,36,58,73,2,74,99,14,95,54,90,86,61,20,13,23,87,57,10,10,67,13,
57,68,10,40,86,12,72,0,50,37,11,38,13,69,75,63,61,16,32,29,1,49,90,74,92,47,51,34,62,95,78,60,2,41,15,82,55,91,83,5,87,71,39,66,80,43,88,7,54,73,23,64,9,21,85,19,26,79,14,76,4,99,58,67,28,30,48,42,84,31,56,27,77,6,93,52,96,89,25,24,36,98,59,35,17,20,33,65,22,70,46,81,53,97,94,18,44,3,45,8,10,10,63,17,
43,47,6,38,96,88,95,41,35,56,32,91,18,66,14,68,61,36,8,0,13,54,17,16,92,10,58,46,22,86,52,34,31,55,67,98,29,20,49,24,99,53,25,70,23,83,37,90,64,44,87,62,75,78,33,79,59,94,84,11,73,57,9,12,45,60,48,39,5,72,21,51,26,76,63,65,2,15,82,77,93,71,40,4,28,81,85,50,27,3,74,80,30,19,42,69,1,7,89,97,10,10,56,24,
82,1,65,45,12,35,8,56,41,16,75,71,13,26,51,46,92,23,15,17,4,83,90,0,14,70,72,77,98,24,74,99,49,11,62,22,25,93,20,53,36,18,81,7,37,5,86,79,57,42,6,63,19,43,52,27,47,96,3,2,30,80,29,55,95,64,32,9,73,94,91,48,59,28,44,78,40,67,58,33,97,31,21,69,85,84,50,76,39,88,66,54,89,60,61,38,87,10,68,34,10,10,44,36,
70,3,57,66,24,43,45,90,40,5,8,20,80,61,37,81,95,28,78,33,9,89,18,36,83,30,2,25,21,1,44,27,4,31,93,71,77,82,35,85,65,29,67,32,53,16,56,26,68,13,69,75,0,50,54,23,22,38,84,52,96,91,19,47,14,97,10,39,79,7,88,74,72,15,49,58,76,41,99,55,98,42,62,51,46,63,17,86,6,59,73,12,92,34,64,87,48,11,60,94,10,10,51,29,
88,82,46,20,8,71,26,83,63,2,72,5,60,54,0,4,93,29,70,37,78,34,94,50,76,42,89,64,57,44,40,41,55,59,6,79,47,80,45,32,99,69,16,22,1,62,95,27,14,23,21,52,73,9,10,61,51,98,7,49,84,11,86,30,24,58,12,96,38,39,77,74,31,28,53,3,97,15,19,91,85,48,13,18,17,92,90,43,87,36,65,66,68,75,67,81,56,25,33,35,10,10,47,33,
34,42,90,58,6,71,91,0,26,41,85,56,22,40,23,27,89,53,31,60,48,70,44,80,8,14,66,57,38,61,97,92,75,93,51,99,63,10,9,12,68,73,55,37,7,2,45,54,86,78,83,36,62,95,24,5,79,69,46,50,13,77,65,39,29,25,59,3,96,28,52,67,88,19,84,43,76,74,72,11,35,18,17,30,4,94,15,87,64,16,33,98,82,21,49,32,1,47,20,81,10,10,55,25,
85,54,0,33,72,11,87,48,79,26,3,59,39,97,64,30,65,53,69,90,44,29,75,60,62,43,10,91,61,42,19,63,6,98,12,82,55,45,88,32,36,56,46,31,24,41,27,25,70,40,14,22,18,34,16,38,71,67,81,86,51,77,13,1,37,58,49,96,17,47,57,68,74,4,92,83,7,80,52,35,21,20,76,73,8,99,93,5,50,78,2,9,15,84,28,94,23,89,66,95,10,10,53,27,
50,11,92,26,51,93,64,67,94,6,19,99,87,1,25,46,77,97,71,75,72,2,70,3,23,74,39,48,5,82,31,42,90,18,85,78,47,80,60,28,95,29,66,20,30,13,9,84,63,7,34,88,24,17,69,45,96,79,56,65,57,62,53,86,43,36,15,12,49,58,35,27,76,14,38,32,98,21,68,44,37,40,22,83,33,52,41,81,10,73,91,0,89,55,61,54,16,4,59,8,10,10,59,21,
82,39,30,47,86,74,53,16,63,8,41,33,46,98,10,90,14,61,68,20,24,13,94,55,99,60,28,32,67,52,88,62,26,25,17,9,31,12,40,57,77,58,80,83,42,71,54,4,51,18,22,48,96,3,92,69,5,37,44,35,97,23,75,65,93,84,72,89,79,59,64,38,2,27,66,78,73,50,81,70,11,34,45,76,6,49,1,7,43,21,29,56,95,87,85,15,19,36,0,91,10,10,51,29,
2,42,15,40,47,91,54,72,51,4,21,87,29,89,77,53,70,34,16,39,69,76,80,78,93,68,74,79,82,44,81,41,36,59,35,62,61,28,10,96,26,75,73,3,37,65,31,88,94,17,90,50,64,45,92,67,27,5,0,7,32,55,30,14,11,13,63,48,60,99,24,84,49,85,1,56,46,25,20,12,83,38,58,8,19,57,43,86,52,6,95,9,97,98,18,66,33,23,71,22,10,10,49,31,
8,34,69,55,37,18,73,94,75,30,84,42,61,64,87,56,97,40,43,49,70,90,11,92,48,44,27,96,82,38,63,2,59,10,24,31,28,22,1,15,77,98,3,57,20,46,54,6,78,7,50,9,35,4,21,41,5,45,89,25,14,52,51,68,23,83,32,12,88,47,39,58,13,29,0,36,65,67,76,16,81,72,19,80,62,71,85,86,17,33,66,95,79,74,99,53,91,93,26,60,10,10,56,24,
99,92,41,43,7,51,77,35,94,49,3,65,79,64,93,58,53,44,0,39,28,52,38,37,2,56,31,66,71,83,78,61,59,15,97,68,90,5,84,75,45,10,82,46,22,72,47,9,21,36,23,89,17,34,70,91,8,63,69,57,4,95,86,88,73,62,96,26,40,6,1,74,50,32,76,54,33,16,14,48,12,24,42,27,67,30,60,29,13,25,85,98,20,18,11,80,55,87,81,19,10,10,55,25,
17,10,30,3,76,42,65,53,97,59,9,40,47,75,89,87,54,11,80,98,61,37,31,49,60,56,34,2,81,88,82,62,55,1,99,13,14,33,58,43,92,83,21,73,93,94,70,63,7,45,96,57,16,79,8,69,35,68,5,72,48,26,74,0,78,36,18,84,71,28,22,32,41,91,90,38,29,51,25,39,95,20,23,15,85,86,24,77,12,52,66,4,64,19,44,50,27,46,6,67,10,10,54,26,
38,34,59,92,57,21,18,16,53,75,39,42,97,52,99,55,86,6,58,61,84,32,28,49,24,73,91,56,63,72,79,70,13,14,90,23,54,62,46,80,30,95,81,48,98,7,65,35,31,4,44,60,15,78,36,50,82,26,27,45,37,17,9,12,74,87,85,10,51,11,67,77,68,29,5,43,47,2,76,25,71,89,64,88,40,1,94,66,8,96,93,3,33,19,41,20,0,69,22,83,10,10,49,31,
47,28,40,41,29,25,34,23,24,22,90,21,17,51,33,89,3,52,66,27,44,72,32,36,63,87,82,49,18,14,79,75,84,54,9,19,60,91,46,65,99,13,43,4,92,88,96,57,2,61,86,98,69,11,93,45,83,6,7,37,48,62,50,76,97,38,64,56,77,58,1,0,20,10,94,68,71,67,81,12,30,15,39,16,8,31,55,80,73,95,5,26,42,74,78,70,53,59,85,35,10,10,57,23,
6,94,57,2,0,40,84,88,95,62,79,49,46,54,4,26,93,97,21,18,72,31,80,69,70,56,77,98,50,15,71,86,7,52,17,14,35,76,5,44,67,39,38,43,81,91,82,78,92,96,19,3,27,59,47,37,34,90,23,12,53,29,74,10,68,32,13,66,45,75,36,63,20,99,8,65,33,24,16,48,64,83,30,55,25,89,22,61,41,60,73,11,9,58,51,28,42,87,85,1,10,10,58,22,
8,12,26,33,21,93,23,0,13,41,49,38,71,29,3,25,10,31,18,99,46,39,90,91,74,53,17,76,63,95,42,86,83,94,64,40,5,32,19,52,6,44,54,2,16,78,47,79,58,80,4,75,96,30,1,22,62,24,9,87,28,69,45,89,34,37,59,97,81,50,15,55,36,11,68,73,82,56,61,77,35,60,84,67,43,65,48,85,57,27,14,88,51,66,20,98,92,70,7,72,10,10,57,23,
28,31,64,73,70,87,90,52,15,58,50,34,9,81,84,86,92,79,4,25,88,53,36,83,1,89,65,12,80,61,67,29,13,16,35,3,14,24,82,8,51,40,93,23,68,5,44,18,42,37,78,19,47,66,33,72,17,71,39,7,45,69,85,2,96,20,98,10,97,60,22,21,11,77,43,94,56,91,46,62,26,49,63,99,74,38,55,41,75,6,59,57,48,32,76,95,27,54,30,0,10,10,52,28,
59,85,6,22,72,19,5,88,65,15,70,18,61,32,58,14,20,4,35,21,80,67,90,62,74,94,29,64,75,69,31,28,41,77,48,13,97,73,27,55,78,86,38,11,49,71,3,7,30,46,44,53,45,92,12,43,33,68,81,50,47,39,1,60,25,0,99,91,79,56,52,10,54,51,63,89,2,23,76,9,36,87,17,24,16,26,83,37,96,57,40,84,66,95,98,93,42,8,34,82,10,10,59,21,
74,75,79,60,89,58,77,65,63,68,55,25,4,1,36,9,95,38,99,52,88,84,8,72,46,87,2,3,42,90,19,16,69,54,59,98,62,40,56,85,57,71,30,81,27,80,93,18,12,11,43,10,26,91,82,22,78,34,15,61,49,7,5,13,32,53,28,21,76,86,20,64,35,6,48,83,73,66,45,31,33,44,24,39,29,47,14,41,97,67,96,70,51,37,94,17,50,0,92,23,10,10,57,23,
33,82,15,75,79,97,6,37,60,34,38,99,85,90,74,35,96,55,62,7,39,98,87,52,81,13,45,22,4,86,23,18,48,47,24,21,8,58,0,66,56,17,73,51,89,30,20,2,5,26,80,68,40,12,95,54,72,65,28,32,29,16,42,93,92,53,59,10,88,46,57,49,14,78,1,70,11,64,71,44,41,9,77,76,50,36,67,83,84,43,31,91,63,27,19,25,61,94,69,3,10,10,61,19,
52,80,11,40,84,43,20,67,72,62,18,98,14,3,41,24,19,97,64,17,5,79,13,2,81,49,46,0,12,32,30,60,4,74,22,1,71,89,63,66,36,47,93,70,58,44,55,34,94,29,50,45,42,77,21,65,28,33,73,7,69,48,87,90,83,91,53,6,23,85,59,51,96,88,86,39,10,15,31,37,27,57,61,54,82,56,95,9,38,16,8,99,35,75,26,25,92,76,68,78,10,10,54,26,
2,10,71,64,15,96,29,14,86,32,85,8,39,40,63,60,99,68,80,48,20,88,44,30,26,76,97,90,1,54,33,41,34,79,46,55,9,22,94,35,38,70,6,42,4,74,25,17,24,56,37,36,75,7,83,84,67,28,31,66,19,27,53,45,13,12,82,23,59,58,78,3,50,92,62,93,43,11,87,0,49,21,65,77,5,69,72,91,89,73,18,47,98,51,81,61,16,52,95,57,10,10,51,29,
16,62,72,96,56,59,31,85,26,29,43,39,64,28,78,97,74,88,71,58,13,35,61,75,12,34,23,10,53,63,3,77,98,57,30,18,46,6,73,93,91,15,99,17,22,27,82,9,81,36,60,7,8,51,69,25,49,48,37,94,52,86,44,19,45,95,40,55,80,50,32,87,67,38,65,90,42,41,11,33,1,4,20,68,66,54,14,5,83,70,24,21,92,2,79,47,76,89,84,0,10,10,46,34,
26,0,4,80,65,17,38,94,45,96,43,14,28,18,32,7,90,84,20,35,2,99,88,55,92,74,56,1,91,60,87,52,62,63,41,83,33,48,42,69,72,34,53,66,30,6,36,61,73,51,15,16,11,40,85,19,3,97,27,57,64,54,68,67,98,76,46,49,89,78,39,70,37,13,24,44,95,47,82,21,9,29,81,93,12,50,59,31,5,22,79,8,23,25,86,77,75,10,71,58,10,10,50,30,
8,73,31,19,25,16,54,23,88,85,64,1,87,13,94,65,0,60,14,89,17,66,80,74,91,11,68,40,79,43,75,45,71,12,22,35,44,42,55,38,62,78,56,49,33,52,26,82,90,3,57,28,76,37,84,81,86,69,34,27,97,30,6,18,46,15,47,99,95,2,21,96,58,4,9,61,5,39,70,59,32,77,67,7,36,92,41,93,98,72,63,20,48,53,29,10,83,50,51,24,10,10,40,40,
7,11,85,73,74,88,80,94,0,60,50,29,51,67,28,61,40,59,48,33,91,12,68,83,35,84,55,19,13,82,18,98,49,99,20,15,10,38,53,89,9,2,62,43,36,1,30,79,86,34,54,78,21,52,87,32,42,69,93,81,6,75,95,63,70,25,4,76,92,45,90,31,24,8,16,46,37,57,14,5,39,77,44,72,26,23,17,96,97,66,56,64,22,65,71,47,27,3,41,58,10,10,55,25,
12,89,54,3,30,7,98,61,75,74,21,41,72,38,33,68,16,19,78,84,37,99,87,71,57,17,94,86,14,90,91,93,52,59,44,95,96,82,97,43,69,81,23,4,9,45,85,15,20,42,5,83,88,10,25,35,2,79,63,40,11,48,60,64,32,58,18,77,39,49,66,51,34,53,47,26,50,13,28,0,56,46,1,29,80,73,62,22,55,31,24,92,36,8,76,65,70,67,27,6,10,10,59,21,
82,70,32,99,90,95,51,81,69,84,96,15,91,76,43,35,22,73,44,8,28,27,12,85,67,46,10,62,31,53,3,13,9,20,37,74,19,29,4,59,23,25,47,98,64,68,78,77,75,0,80,11,1,94,18,92,24,52,17,97,40,6,45,30,58,33,38,14,26,83,36,5,63,55,71,49,61,41,87,54,60,66,56,65,93,39,48,21,34,16,42,89,2,7,86,79,72,50,57,88,10,10,56,24,
21,7,75,49,68,80,26,18,53,76,35,16,79,70,2,48,97,90,33,42,17,4,45,60,84,30,95,73,86,12,69,3,15,74,44,72,0,14,55,64,28,43,83,92,34,40,39,5,88,57,54,36,46,58,71,87,6,47,19,89,38,32,78,99,91,41,31,25,24,37,29,81,23,56,51,13,50,10,20,65,59,93,63,61,52,96,94,67,11,27,98,9,1,62,8,22,66,82,77,85,10,10,58,22,
51,93,82,47,78,30,84,91,4,50,11,1,85,37,27,59,39,26,55,94,9,67,66,45,46,44,64,17,95,60,68,15,28,7,71,77,97,29,10,63,12,33,58,86,52,13,42,20,79,98,6,25,5,41,3,81,87,19,76,34,65,69,8,24,70,54,96,32,40,35,36,23,99,31,83,80,90,73,48,74,38,2,22,75,53,16,49,14,72,92,88,56,0,57,43,89,21,61,18,62,10,10,49,31,
44,64,28,70,87,15,48,80,47,12,97,31,7,2,21,42,55,77,63,11,75,26,60,37,76,91,90,5,83,65,20,95,78,17,61,68,59,14,69,39,1,34,53,66,13,94,22,18,88,3,29,98,33,23,72,92,19,41,52,40,81,82,96,85,99,0,8,67,35,93,79,24,16,30,43,71,84,46,27,54,49,32,74,73,57,51,89,38,86,6,58,62,10,45,9,56,36,4,50,25,10,10,55,25,
91,37,31,80,71,69,38,83,43,58,95,81,12,25,97,1,74,42,57,21,52,86,20,33,68,0,10,78,73,32,23,50,7,47,11,93,64,14,90,59,94,4,48,17,76,8,3,72,30,46,34,56,66,53,63,96,44,92,5,40,36,41,13,84,51,79,45,65,15,70,16,29,39,35,89,28,27,6,61,87,62,99,22,18,60,19,77,54,98,82,24,9,2,55,85,75,67,49,26,88,10,10,55,25,
44,81,64,7,19,87,52,11,23,94,89,83,41,76,13,59,3,63,78,85,72,80,88,38,62,36,28,67,25,29,96,37,45,51,26,10,22,33,71,91,46,86,43,92,68,31,60,17,32,49,27,35,58,79,54,48,93,21,77,56,82,95,14,9,42,65,34,57,30,74,40,84,97,6,18,16,47,39,70,24,90,69,8,55,99,61,2,53,12,5,0,73,50,75,15,1,98,20,66,4,10,10,57,23,
82,64,41,47,18,88,87,53,99,20,29,71,75,40,58,73,4,74,65,84,2,5,62,45,31,51,14,1,9,50,91,59,89,93,19,35,85,83,95,7,12,96,42,67,17,79,34,37,54,72,23,52,16,66,27,39,25,44,92,57,26,43,30,78,11,6,90,98,0,60,21,70,55,97,13,63,94,46,28,15,76,69,81,10,77,22,32,36,24,48,33,8,3,49,61,56,68,86,80,38,10,10,49,31,
23,66,24,97,54,1,86,46,72,34,68,73,85,7,67,94,78,91,2,98,37,19,63,13,10,76,42,74,61,22,26,43,60,99,48,21,90,28,95,93,18,50,44,59,8,83,49,17,58,14,96,45,16,40,32,31,4,62,77,89,69,3,11,92,87,84,81,75,5,57,25,64,52,82,71,80,6,33,27,20,56,35,53,41,12,55,30,29,39,15,70,51,79,9,47,38,36,0,65,88,10,10,59,21,
